amphoe_name,province_name,pm25_mean,pm25_std,pm25_min,pm25_max,data_points,latitude,longitude,air_quality_category,air_quality_color,Unnamed: 11,longitude_original,latitude_original
เมืองสระแก้ว,สระแก้ว,22.09,9.96,10.46,52.74,366,16.289487595000217,103.9636488410824,Moderate,#ffff00,เมืองสระแก้ว|สระแก้ว,11573180.45,1838271.503
ร่องคำ,กาฬสินธุ์,27.75,15.16,10.37,68.67,366,16.289375631285264,103.71517959456595,Unhealthy for Sensitive,#ff7e00,ร่องคำ|กาฬสินธุ์,11545520.98,1838258.518
กมลาไสย,กาฬสินธุ์,28.97,15.98,10.32,72.69,366,16.28862004483296,103.60604668429635,Unhealthy for Sensitive,#ff7e00,กมลาไสย|กาฬสินธุ์,11533372.36,1838170.889
นิคมน้ำอูน,สกลนคร,23.03,12.61,8.41,56.86,366,16.284881086813858,103.26721338806752,Moderate,#ffff00,นิคมน้ำอูน|สกลนคร,11495653.61,1837737.269
ฆ้องชัย,กาฬสินธุ์,28.84,15.76,10.41,71.67,366,16.26091878969361,103.47474092736341,Unhealthy for Sensitive,#ff7e00,ฆ้องชัย|กาฬสินธุ์,11518755.47,1834958.474
คลองลาน,กำแพงเพชร,25.81,16.38,7.91,67.82,366,16.249880952944007,99.23062000448414,Unhealthy for Sensitive,#ff7e00,คลองลาน|กำแพงเพชร,11046302.09,1833678.582
วาริชภูมิ,สกลนคร,23.62,12.91,8.94,57.72,366,16.24501272820203,102.99460973363333,Moderate,#ffff00,วาริชภูมิ|สกลนคร,11465307.51,1833114.11
คลองขลุง,กำแพงเพชร,25.89,16.48,7.77,67.62,366,16.22324943525315,99.68636400437552,Unhealthy for Sensitive,#ff7e00,คลองขลุง|กำแพงเพชร,11097035.28,1830590.821
บึงสามัคคี,กำแพงเพชร,25.82,15.31,8.47,63.45,366,16.22105619606079,99.96425873583318,Unhealthy for Sensitive,#ff7e00,บึงสามัคคี|กำแพงเพชร,11127970.38,1830336.547
มัญจาคีรี,ขอนแก่น,25.15,12.5,10.75,53.57,366,16.217911263351056,102.51937112426667,Unhealthy for Sensitive,#ff7e00,มัญจาคีรี|ขอนแก่น,11412404.19,1829971.943
พัฒนานิคม,ลพบุรี,25.86,10.97,11.4,60.37,366,16.209802162713633,100.41035896182345,Unhealthy for Sensitive,#ff7e00,พัฒนานิคม|ลพบุรี,11177630.03,1829031.851
บ้านแฮด,ขอนแก่น,25.97,12.55,10.93,54.46,366,16.2056933750184,102.76578951698947,Unhealthy for Sensitive,#ff7e00,บ้านแฮด|ขอนแก่น,11439835.36,1828555.532
ท่าแพ,สตูล,13.72,3.14,8.92,22.38,366,16.203433483284936,104.52265579985085,Moderate,#ffff00,ท่าแพ|สตูล,11635408.82,1828293.554
เทิง,เชียงราย,27.86,22.31,7.77,107.69,366,16.199405117049373,101.62337430206392,Unhealthy for Sensitive,#ff7e00,เทิง|เชียงราย,11312662.28,1827826.573
บ้านหมี่,ลพบุรี,25.6,12.13,10.15,59.38,366,16.193593976961314,100.59519361973803,Unhealthy for Sensitive,#ff7e00,บ้านหมี่|ลพบุรี,11198205.73,1827152.944
สระโบสถ์,ลพบุรี,25.05,11.43,10.77,57.37,366,16.19080950279522,100.13284538554083,Hazardous,#7e0023,สระโบสถ์|ลพบุรี,11146737.36,1826830.174
แก่งคอย,สระบุรี,24.67,10.43,11.4,59.81,366,16.165481088047567,103.60989273135378,Moderate,#ffff00,แก่งคอย|สระบุรี,11533800.5,1823894.37
หนองแค,สระบุรี,23.72,10.15,11.0,57.15,366,16.14974820698614,103.7439503873281,Moderate,#ffff00,หนองแค|สระบุรี,11548723.73,1822070.969
เวียงป่าเป้า,เชียงราย,27.51,20.76,7.87,95.82,366,16.132061140745044,102.21073730142784,Unhealthy for Sensitive,#ff7e00,เวียงป่าเป้า|เชียงราย,11378047.23,1820021.256
พรรณานิคม,สกลนคร,21.66,12.1,7.23,56.88,366,16.127980111513413,103.30837419438586,Moderate,#ffff00,พรรณานิคม|สกลนคร,11500235.61,1819548.341
ทุ่งหัวช้าง,ลำพูน,26.73,18.66,7.86,80.19,366,16.124741556973962,100.82903299336883,Unhealthy for Sensitive,#ff7e00,ทุ่งหัวช้าง|ลำพูน,11224236.61,1819173.06
ละงู,สตูล,14.44,3.3,9.55,23.18,366,16.085915068823265,104.43707878245603,Moderate,#ffff00,ละงู|สตูล,11625882.43,1814674.356
โคกโพธิ์ไชย,ขอนแก่น,24.4,12.39,9.94,55.77,366,16.076449953633904,102.3862428652853,Moderate,#ffff00,โคกโพธิ์ไชย|ขอนแก่น,11397584.42,1813577.796
ชัยบาดาล,ลพบุรี,24.77,11.12,10.86,56.7,366,16.062754958412206,100.24201090465525,Moderate,#ffff00,ชัยบาดาล|ลพบุรี,11158889.61,1811991.285
สิงหนคร,สงขลา,16.23,2.36,12.0,23.96,366,16.05644698520041,104.28728030708419,Moderate,#ffff00,สิงหนคร|สงขลา,11609206.94,1811260.568
วังน้ำเย็น,สระแก้ว,21.43,9.66,10.1,50.97,366,16.051573497750255,103.99630583559518,Moderate,#ffff00,วังน้ำเย็น|สระแก้ว,11576815.81,1810696.038
พังโคน,สกลนคร,22.94,12.68,8.34,57.19,366,16.051156570034866,103.39619044228942,Moderate,#ffff00,พังโคน|สกลนคร,11510011.27,1810647.743
บ้านไผ่,ขอนแก่น,25.12,12.43,10.76,54.22,366,16.048325245605895,102.77200828420686,Unhealthy for Sensitive,#ff7e00,บ้านไผ่|ขอนแก่น,11440527.63,1810319.778
โคกศรีสุพรรณ,สกลนคร,21.12,11.93,6.63,58.29,366,16.046210322341498,102.95671583050873,Moderate,#ffff00,โคกศรีสุพรรณ|สกลนคร,11461089.18,1810074.8
โคกสำโรง,ลพบุรี,25.59,11.51,10.89,60.08,366,16.03246873985772,100.42693359746768,Unhealthy for Sensitive,#ff7e00,โคกสำโรง|ลพบุรี,11179475.11,1808483.134
กระทุ่มแบน,สมุทรสาคร,25.46,10.25,11.54,56.18,366,16.030570012425805,103.77509066631515,Unhealthy for Sensitive,#ff7e00,กระทุ่มแบน|สมุทรสาคร,11552190.25,1808263.216
ปางศิลาทอง,กำแพงเพชร,25.55,14.99,8.72,62.89,366,16.027221557306333,99.31206558005577,Unhealthy for Sensitive,#ff7e00,ปางศิลาทอง|กำแพงเพชร,11055368.57,1807875.39
ชนบท,ขอนแก่น,24.64,12.32,10.3,53.7,366,16.02515056477176,102.557136119148,Moderate,#ffff00,ชนบท|ขอนแก่น,11416608.17,1807635.526
นาด้วง,เลย,25.36,17.39,6.77,92.46,366,16.021776167825216,101.1375530894927,Unhealthy for Sensitive,#ff7e00,นาด้วง|เลย,11258580.91,1807244.706
เมืองสมุทรสงคราม,สมุทรสงคราม,20.16,11.38,6.69,52.97,366,16.019213066175183,103.60979472515628,Moderate,#ffff00,เมืองสมุทรสงคราม|สมุทรสงคราม,11533789.59,1806947.854
เมืองสระบุรี,สระบุรี,23.2,10.45,10.38,59.68,366,16.01860516525,103.50636449997332,Moderate,#ffff00,เมืองสระบุรี|สระบุรี,11522275.79,1806877.449
ขาณุวรลักษบุรี,กำแพงเพชร,25.56,14.61,8.9,61.17,366,16.01581560111306,99.67127590086345,Unhealthy for Sensitive,#ff7e00,ขาณุวรลักษบุรี|กำแพงเพชร,11095355.68,1806554.374
โคกเจริญ,ลพบุรี,24.94,11.7,10.63,56.27,366,16.001402964687657,100.61582612518367,Moderate,#ffff00,โคกเจริญ|ลพบุรี,11200502.53,1804885.238
บางปะหัน,พระนครศรีอยุธยา,23.43,10.74,10.0,57.16,366,15.995372292475926,99.99008970199651,Moderate,#ffff00,บางปะหัน|พระนครศรีอยุธยา,11130845.87,1804186.858
หนองแซง,สระบุรี,24.44,10.48,11.2,59.41,366,15.994298422040918,103.8674582286057,Moderate,#ffff00,หนองแซง|สระบุรี,11562472.56,1804062.501
คำตากล้า,สกลนคร,23.18,13.33,8.59,62.14,366,15.993071162853099,103.12349363256028,Moderate,#ffff00,คำตากล้า|สกลนคร,11479654.8,1803920.382
บางกล่ำ,สงขลา,16.44,2.09,12.45,23.48,366,15.983574046877603,104.19612591958484,Moderate,#ffff00,บางกล่ำ|สงขลา,11599059.68,1802820.627
เวียงแก่น,เชียงราย,28.48,22.88,8.31,112.78,366,15.969933138504253,101.4063411497576,Unhealthy for Sensitive,#ff7e00,เวียงแก่น|เชียงราย,11288502.26,1801241.117
โนนศิลา,ขอนแก่น,24.67,12.3,10.38,54.19,366,15.966806577782942,102.68377647565286,Moderate,#ffff00,โนนศิลา|ขอนแก่น,11430705.71,1800879.101
เวียงชัย,เชียงราย,27.38,24.64,6.53,123.28,366,15.932637118602381,102.27182768148202,Unhealthy for Sensitive,#ff7e00,เวียงชัย|เชียงราย,11384847.78,1796923.08
แวงใหญ่,ขอนแก่น,24.21,12.24,9.85,55.62,366,15.928375466265198,102.45905949373228,Moderate,#ffff00,แวงใหญ่|ขอนแก่น,11405690.33,1796429.728
ทุ่งตะโก,ชุมพร,19.97,7.76,10.14,41.27,366,15.896980587389754,102.03589128065197,Moderate,#ffff00,ทุ่งตะโก|ชุมพร,11358583.46,1792795.609
เปือยน้อย,ขอนแก่น,24.59,12.32,10.28,55.19,366,15.893899164464019,102.86332311081594,Moderate,#ffff00,เปือยน้อย|ขอนแก่น,11450692.75,1792438.949
ผักไห่,พระนครศรีอยุธยา,23.53,10.66,10.16,54.08,366,15.880059316718492,100.09893164794558,Moderate,#ffff00,ผักไห่|พระนครศรีอยุธยา,11142962.1,1790837.12
สว่างแดนดิน,สกลนคร,23.9,13.29,9.23,61.07,366,15.867920158172765,103.34093893191896,Moderate,#ffff00,สว่างแดนดิน|สกลนคร,11503860.7,1789432.22
บางปะอิน,พระนครศรีอยุธยา,23.03,10.39,10.09,55.78,366,15.86525312620886,100.62348929354638,Moderate,#ffff00,บางปะอิน|พระนครศรีอยุธยา,11201355.59,1789123.568
เมืองสตูล,สตูล,13.32,3.15,8.51,22.29,366,15.848832758542283,104.39264783900889,Moderate,#ffff00,เมืองสตูล|สตูล,11620936.4,1787223.351
ควนเนียง,สงขลา,16.22,2.25,12.09,23.72,366,15.84804800755316,104.16845780883396,Moderate,#ffff00,ควนเนียง|สงขลา,11595979.68,1787132.541
บางบาล,พระนครศรีอยุธยา,23.0,10.7,9.55,56.36,366,15.847343526533441,100.29172951152778,Moderate,#ffff00,บางบาล|พระนครศรีอยุธยา,11164424.26,1787051.02
โคกสูง,สระแก้ว,19.94,10.55,7.87,50.7,366,15.842622677198273,103.86421908335423,Moderate,#ffff00,โคกสูง|สระแก้ว,11562111.98,1786504.741
มหาราช,พระนครศรีอยุธยา,24.45,10.93,10.61,58.36,366,15.83882829875708,99.40098001839418,Moderate,#ffff00,มหาราช|พระนครศรีอยุธยา,11065266.48,1786065.679
แม่จัน,เชียงราย,31.46,30.59,8.37,155.45,366,15.835617174408494,101.63261248661428,Unhealthy for Sensitive,#ff7e00,แม่จัน|เชียงราย,11313690.67,1785694.114
เชียงคาน,เลย,25.57,17.08,7.57,87.14,366,15.829736821052501,101.00377292310965,Unhealthy for Sensitive,#ff7e00,เชียงคาน|เลย,11243688.57,1785013.703
เมืองสมุทรสาคร,สมุทรสาคร,25.11,12.54,8.84,58.01,366,15.829182534793615,103.54846512374193,Unhealthy for Sensitive,#ff7e00,เมืองสมุทรสาคร|สมุทรสาคร,11526962.41,1784949.568
เมืองเชียงราย,เชียงราย,26.67,25.1,5.71,130.9,366,15.824790616975678,101.83663417085084,Unhealthy for Sensitive,#ff7e00,เมืองเชียงราย|เชียงราย,11336402.26,1784441.397
แวงน้อย,ขอนแก่น,23.95,12.16,9.61,56.96,366,15.808934985195107,102.41389004529007,Moderate,#ffff00,แวงน้อย|ขอนแก่น,11400662.09,1782606.898
พล,ขอนแก่น,24.14,12.09,9.96,54.17,366,15.808631438464625,102.59117373442092,Moderate,#ffff00,พล|ขอนแก่น,11420397.22,1782571.779
บ้านม่วง,สกลนคร,23.34,13.64,8.46,64.22,366,15.806579480357854,103.04174146198216,Moderate,#ffff00,บ้านม่วง|สกลนคร,11470554.19,1782334.378
แม่จริม,น่าน,28.68,18.62,9.56,90.47,366,15.799072815607106,98.87703439499643,Unhealthy for Sensitive,#ff7e00,แม่จริม|น่าน,11006941.12,1781465.916
อรัญประเทศ,สระแก้ว,17.68,11.34,5.5,53.75,366,15.78829191490389,103.75102183541314,Moderate,#ffff00,อรัญประเทศ|สระแก้ว,11549510.92,1780218.707
บางซ้าย,พระนครศรีอยุธยา,23.36,10.4,10.37,53.39,366,15.77237416391028,99.79556536626977,Moderate,#ffff00,บางซ้าย|พระนครศรีอยุธยา,11109191.52,1778377.353
หนองสองห้อง,ขอนแก่น,24.13,12.11,9.96,55.23,366,15.7639104888837,102.78937173050207,Moderate,#ffff00,หนองสองห้อง|ขอนแก่น,11442460.52,1777398.34
ส่องดาว,สกลนคร,24.01,13.19,9.31,59.89,366,15.727434852774136,103.23805003152621,Moderate,#ffff00,ส่องดาว|สกลนคร,11492407.16,1773179.585
นครหลวง,พระนครศรีอยุธยา,23.62,10.69,10.28,57.57,366,15.715774537453504,100.10182997237827,Moderate,#ffff00,นครหลวง|พระนครศรีอยุธยา,11143284.74,1771831.118
ธัญบุรี,ปทุมธานี,23.16,9.86,10.63,53.91,366,15.702219237844258,102.24674887470609,Moderate,#ffff00,ธัญบุรี|ปทุมธานี,11382056.02,1770263.601
บ้านแหลม,เพชรบุรี,22.73,10.23,10.23,53.32,366,15.695829324538124,102.93818466417568,Moderate,#ffff00,บ้านแหลม|เพชรบุรี,11459026.3,1769524.716
บ้านแพ้ว,สมุทรสาคร,23.74,10.52,10.33,54.36,366,15.694502429346441,104.0730855615811,Moderate,#ffff00,บ้านแพ้ว|สมุทรสาคร,11585362.89,1769371.286
บ้านแพรก,พระนครศรีอยุธยา,25.13,11.34,10.74,60.4,366,15.689663275018152,99.38952838498373,Unhealthy for Sensitive,#ff7e00,บ้านแพรก|พระนครศรีอยุธยา,11063991.69,1768811.739
เมืองพะเยา,พะเยา,28.68,22.93,6.67,108.89,366,15.67897458015371,99.55457279786305,Unhealthy for Sensitive,#ff7e00,เมืองพะเยา|พะเยา,11082364.35,1767575.862
ทับสะแก,ประจวบคีรีขันธ์,22.02,9.43,10.36,49.85,366,15.670570324354717,102.51279707335442,Moderate,#ffff00,ทับสะแก|ประจวบคีรีขันธ์,11411672.37,1766604.168
เวียงหนองล่อง,ลำพูน,26.98,19.23,8.12,90.16,366,15.659652917603976,101.0980883922623,Unhealthy for Sensitive,#ff7e00,เวียงหนองล่อง|ลำพูน,11254187.72,1765341.965
ลาดบัวหลวง,พระนครศรีอยุธยา,23.33,10.1,10.59,53.87,366,15.65611838789714,100.45406882759201,Moderate,#ffff00,ลาดบัวหลวง|พระนครศรีอยุธยา,11182495.79,1764933.339
เต่างอย,สกลนคร,21.22,11.9,6.79,57.95,366,15.654135327233075,103.09453608005056,Moderate,#ffff00,เต่างอย|สกลนคร,11476431.26,1764704.081
คลองหอยโข่ง,สงขลา,15.72,2.34,11.67,23.24,366,15.649269127402652,104.33529867261846,Moderate,#ffff00,คลองหอยโข่ง|สงขลา,11614552.32,1764141.518
อัมพวา,สมุทรสงคราม,22.24,10.99,9.25,54.34,366,15.62424059357363,103.38263944606001,Moderate,#ffff00,อัมพวา|สมุทรสงคราม,11508502.78,1761248.275
แม่ฟ้าหลวง,เชียงราย,31.44,29.98,8.62,151.86,366,15.614292433909428,101.63883323012529,Unhealthy for Sensitive,#ff7e00,แม่ฟ้าหลวง|เชียงราย,11314383.16,1760098.388
วัฒนานคร,สระแก้ว,20.45,10.36,8.57,51.02,366,15.608058292025314,103.80352737562313,Moderate,#ffff00,วัฒนานคร|สระแก้ว,11555355.81,1759377.825
บางคนที,สมุทรสงคราม,22.0,11.2,8.86,54.5,366,15.603822374832534,103.5628687110075,Moderate,#ffff00,บางคนที|สมุทรสงคราม,11528565.81,1758888.236
เชียงแสน,เชียงราย,32.02,30.5,9.0,156.63,366,15.597567036642202,101.47450333722294,Unhealthy for Sensitive,#ff7e00,เชียงแสน|เชียงราย,11296090.04,1758165.26
พลับพลาชัย,บุรีรัมย์,20.42,12.18,6.53,63.05,366,15.58920477857186,102.37949382255572,Moderate,#ffff00,พลับพลาชัย|บุรีรัมย์,11396833.12,1757198.806
วังน้อย,พระนครศรีอยุธยา,23.27,10.15,10.63,55.38,366,15.58693254324239,100.67948622593963,Moderate,#ffff00,วังน้อย|พระนครศรีอยุธยา,11207589.14,1756936.203
บางไทร,พระนครศรีอยุธยา,23.17,10.25,10.31,54.97,366,15.58680836705455,100.0178495307379,Moderate,#ffff00,บางไทร|พระนครศรีอยุธยา,11133936.08,1756921.852
วิหารแดง,สระบุรี,23.36,9.84,10.9,56.07,366,15.58153987371418,104.00924993001864,Moderate,#ffff00,วิหารแดง|สระบุรี,11578256.74,1756312.982
พาน,เชียงราย,27.68,22.29,7.47,106.2,366,15.577897320392957,101.84115476285513,Unhealthy for Sensitive,#ff7e00,พาน|เชียงราย,11336905.49,1755892.028
วิเชียรบุรี,เพชรบูรณ์,24.74,12.02,10.45,54.5,366,15.57416495889692,102.84853163101069,Moderate,#ffff00,วิเชียรบุรี|เพชรบูรณ์,11449046.17,1755460.703
บ้านกรวด,บุรีรัมย์,21.74,11.16,8.59,57.67,366,15.573583705585271,102.14440192792426,Moderate,#ffff00,บ้านกรวด|บุรีรัมย์,11370662.81,1755393.532
ห้วยราช,บุรีรัมย์,19.77,12.54,5.64,64.32,366,15.566734586596047,102.69930619095861,Moderate,#ffff00,ห้วยราช|บุรีรัมย์,11432434.47,1754602.046
บางสะพาน,ประจวบคีรีขันธ์,21.9,9.32,10.36,49.06,366,15.563599124782046,102.55013994988373,Moderate,#ffff00,บางสะพาน|ประจวบคีรีขันธ์,11415829.36,1754239.72
ขุนตาล,เชียงราย,28.22,23.1,7.92,113.0,366,15.557133748688697,101.99214027204337,Unhealthy for Sensitive,#ff7e00,ขุนตาล|เชียงราย,11353713.12,1753492.615
หนองหญ้าปล้อง,เพชรบุรี,23.05,10.24,10.62,53.38,366,15.532420356059474,102.9972806944676,Moderate,#ffff00,หนองหญ้าปล้อง|เพชรบุรี,11465604.84,1750637.081
อากาศอำนวย,สกลนคร,22.97,12.88,8.33,59.05,366,15.527905384206635,103.23650591738435,Moderate,#ffff00,อากาศอำนวย|สกลนคร,11492235.27,1750115.431
ควนโดน,สตูล,13.52,3.05,8.82,22.13,366,15.513565718286001,104.25592101883086,Moderate,#ffff00,ควนโดน|สตูล,11605716.04,1748458.733
เสนา,พระนครศรีอยุธยา,23.29,10.34,10.43,54.48,366,15.504633176863539,100.21014245129888,Moderate,#ffff00,เสนา|พระนครศรีอยุธยา,11155342.03,1747426.792
เขาฉกรรจ์,สระแก้ว,21.78,9.71,10.37,51.74,366,15.494046880049185,103.93667485855157,Moderate,#ffff00,เขาฉกรรจ์|สระแก้ว,11570177.72,1746203.857
บ้านไร่,อุทัยธานี,24.76,12.16,10.18,54.4,366,15.484376171322078,104.09258735757864,Moderate,#ffff00,บ้านไร่|อุทัยธานี,11587533.82,1745086.746
ป่าแดด,เชียงราย,27.86,21.94,7.62,103.84,366,15.467561533047778,101.65184047611321,Unhealthy for Sensitive,#ff7e00,ป่าแดด|เชียงราย,11315831.12,1743144.529
หนองเสือ,ปทุมธานี,23.19,9.81,10.82,54.29,366,15.448828519725092,102.5354385711015,Moderate,#ffff00,หนองเสือ|ปทุมธานี,11414192.81,1740980.911
เมืองเลย,เลย,25.61,20.35,3.67,117.16,366,15.4418321476462,101.13719888377616,Unhealthy for Sensitive,#ff7e00,เมืองเลย|เลย,11258541.48,1740172.897
สามโคก,ปทุมธานี,23.16,10.29,10.25,55.24,366,15.439798229168256,102.88605668587962,Moderate,#ffff00,สามโคก|ปทุมธานี,11453223.44,1739938.004
ประโคนชัย,บุรีรัมย์,21.23,11.62,7.7,60.12,366,15.434461653831454,102.29446567579949,Moderate,#ffff00,ประโคนชัย|บุรีรัมย์,11387367.83,1739321.705
สังคม,หนองคาย,25.45,15.46,8.65,71.89,366,15.416078630491436,100.84657215013364,Unhealthy for Sensitive,#ff7e00,สังคม|หนองคาย,11226189.06,1737198.847
สระใคร,หนองคาย,24.9,15.0,7.69,70.99,366,15.401984202131823,101.35108236303333,Moderate,#ffff00,สระใคร|หนองคาย,11282350.88,1735571.36
หนองหงส์,บุรีรัมย์,22.48,11.22,9.26,57.26,366,15.382242878071361,102.1697703515478,Moderate,#ffff00,หนองหงส์|บุรีรัมย์,11373486.81,1733292.01
อุทัย,พระนครศรีอยุธยา,23.26,10.48,10.2,56.69,366,15.380694438525381,100.47626017955021,Moderate,#ffff00,อุทัย|พระนครศรีอยุธยา,11184966.12,1733113.235
ควนกาหลง,สตูล,14.37,2.99,9.7,22.49,366,15.379902480112046,104.34380967094633,Moderate,#ffff00,ควนกาหลง|สตูล,11615499.76,1733021.8
เมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,22.07,9.53,10.29,50.71,366,15.354830553463728,101.98531074026432,Moderate,#ffff00,เมืองประจวบคีรีขันธ์|ประจวบคีรีขันธ์,11352952.86,1730127.318
ตรอน,อุตรดิตถ์,26.95,17.7,7.82,77.89,366,15.345525415132462,104.18203593418497,Unhealthy for Sensitive,#ff7e00,ตรอน|อุตรดิตถ์,11597491.19,1729053.155
เมืองชุมพร,ชุมพร,20.9,8.51,10.25,44.76,366,15.321949008327358,100.16636152879133,Moderate,#ffff00,เมืองชุมพร|ชุมพร,11150468.36,1726331.765
บึงสามพัน,เพชรบูรณ์,24.93,12.58,10.22,53.89,366,15.311538716671278,103.1271831930952,Moderate,#ffff00,บึงสามพัน|เพชรบูรณ์,11480065.52,1725130.218
น้ำปาด,อุตรดิตถ์,26.38,16.94,8.45,71.89,366,15.304953580030563,104.05889316823882,Unhealthy for Sensitive,#ff7e00,น้ำปาด|อุตรดิตถ์,11583783.0,1724370.198
กุยบุรี,ประจวบคีรีขันธ์,22.06,9.63,10.15,51.43,366,15.286909918761882,102.90500934174398,Moderate,#ffff00,กุยบุรี|ประจวบคีรีขันธ์,11455333.24,1722287.821
เฝ้าไร่,หนองคาย,23.83,13.99,8.34,66.3,366,15.285898024972813,100.70029525033861,Moderate,#ffff00,เฝ้าไร่|หนองคาย,11209905.59,1722171.046
ลำลูกกา,ปทุมธานี,23.14,9.69,10.76,53.2,366,15.285679606050172,101.50599045574121,Moderate,#ffff00,ลำลูกกา|ปทุมธานี,11299595.17,1722145.84
บางกระทุ่ม,พิษณุโลก,26.38,16.7,7.36,66.22,366,15.27152169944343,103.03787484350474,Unhealthy for Sensitive,#ff7e00,บางกระทุ่ม|พิษณุโลก,11470123.76,1720512.044
โนนดินแดง,บุรีรัมย์,21.95,10.46,9.59,53.79,366,15.265166051999998,102.75295375938929,Moderate,#ffff00,โนนดินแดง|บุรีรัมย์,11438406.49,1719778.65
ภาชี,พระนครศรีอยุธยา,23.94,10.48,10.76,57.77,366,15.260280083397962,100.38739568754161,Moderate,#ffff00,ภาชี|พระนครศรีอยุธยา,11175073.77,1719214.861
ชำนิ,บุรีรัมย์,21.47,11.53,7.97,59.27,366,15.251586881069244,102.54181095023245,Moderate,#ffff00,ชำนิ|บุรีรัมย์,11414902.18,1718211.79
สร้างคอม,อุดรธานี,24.93,14.74,8.16,68.53,366,15.239441174868443,104.38916192654885,Moderate,#ffff00,สร้างคอม|อุดรธานี,11620548.35,1716810.419
พะโต๊ะ,ชุมพร,19.27,7.21,10.07,38.59,366,15.236291041651578,99.82493794044075,Moderate,#ffff00,พะโต๊ะ|ชุมพร,11112461.26,1716446.97
หนองขาหย่าง,อุทัยธานี,28.84,16.13,9.7,79.86,366,15.235194405043512,104.06635385633648,Unhealthy for Sensitive,#ff7e00,หนองขาหย่าง|อุทัยธานี,11584613.52,1716320.446
ศรีเชียงใหม่,หนองคาย,26.06,16.03,7.66,77.15,366,15.23139946122934,100.87338533422863,Unhealthy for Sensitive,#ff7e00,ศรีเชียงใหม่|หนองคาย,11229173.89,1715882.611
ท่ายาง,เพชรบุรี,22.32,9.91,9.99,52.98,366,15.22488938725557,103.32395232888544,Moderate,#ffff00,ท่ายาง|เพชรบุรี,11501969.76,1715131.541
สตึก,บุรีรัมย์,21.47,12.33,7.33,62.4,366,15.222592182016871,101.70085201902562,Moderate,#ffff00,สตึก|บุรีรัมย์,11321287.06,1714866.517
ท่าแซะ,ชุมพร,21.42,8.93,10.31,46.76,366,15.212709200078674,99.97274377284934,Moderate,#ffff00,ท่าแซะ|ชุมพร,11128914.93,1713726.37
นาโพธิ์,บุรีรัมย์,23.9,12.13,9.72,56.23,366,15.212364718852447,102.27569421012792,Moderate,#ffff00,นาโพธิ์|บุรีรัมย์,11385278.2,1713686.63
โนนนารายณ์,สุรินทร์,22.17,13.08,7.28,61.67,366,15.199789312376396,101.13421018882589,Moderate,#ffff00,โนนนารายณ์|สุรินทร์,11258208.78,1712235.952
สังขละบุรี,กาญจนบุรี,24.37,12.05,10.1,53.16,366,15.198689590278526,98.5256732836468,Moderate,#ffff00,สังขละบุรี|กาญจนบุรี,10967827.78,1712109.094
ปะคำ,บุรีรัมย์,22.3,10.64,9.7,54.96,366,15.191250317046169,102.02422279393194,Moderate,#ffff00,ปะคำ|บุรีรัมย์,11357284.53,1711250.957
ซับใหญ่,ชัยภูมิ,24.14,11.77,10.07,53.38,366,15.190771418450199,100.13134789396221,Moderate,#ffff00,ซับใหญ่|ชัยภูมิ,11146570.66,1711195.716
ทัพทัน,อุทัยธานี,26.49,13.9,9.91,63.13,366,15.184852651498861,104.0220950300978,Unhealthy for Sensitive,#ff7e00,ทัพทัน|อุทัยธานี,11579686.65,1710512.996
ปะทิว,ชุมพร,21.45,8.95,10.31,47.05,366,15.149797324380778,100.25458938475808,Moderate,#ffff00,ปะทิว|ชุมพร,11160289.84,1706469.814
ท่าปลา,อุตรดิตถ์,26.66,17.72,8.13,74.83,366,15.127286217413697,104.16053107476688,Unhealthy for Sensitive,#ff7e00,ท่าปลา|อุตรดิตถ์,11595097.28,1703873.8
หนองแสง,อุดรธานี,23.59,13.32,8.74,66.69,366,15.12591981203362,104.57087448969348,Moderate,#ffff00,หนองแสง|อุดรธานี,11640776.5,1703716.233
หนองไผ่,เพชรบูรณ์,25.09,13.19,9.96,53.91,366,15.121408765495067,103.18900848488335,Hazardous,#7e0023,หนองไผ่|เพชรบูรณ์,11486947.88,1703196.049
เพ็ญ,อุดรธานี,24.47,14.5,7.88,69.79,366,15.08759817695312,104.3470956184241,Moderate,#ffff00,เพ็ญ|อุดรธานี,11615865.55,1699297.588
ท่าบ่อ,หนองคาย,26.12,16.16,7.36,78.12,366,15.061794344340589,100.54959980715559,Unhealthy for Sensitive,#ff7e00,ท่าบ่อ|หนองคาย,11193130.25,1696322.747
เขวาสินรินทร์,สุรินทร์,20.65,13.3,5.93,68.82,366,15.055269180923958,100.76783059339871,Moderate,#ffff00,เขวาสินรินทร์|สุรินทร์,11217423.59,1695570.539
โพนพิสัย,หนองคาย,24.74,14.56,8.28,68.93,366,15.054462751475914,101.19358388837215,Moderate,#ffff00,โพนพิสัย|หนองคาย,11264818.23,1695477.577
ละแม,ชุมพร,18.69,6.76,9.98,36.54,366,15.051146887479089,99.96168865580532,Moderate,#ffff00,ละแม|ชุมพร,11127684.28,1695095.341
บ้านใหม่ไชยพจน์,บุรีรัมย์,23.54,11.93,9.54,56.27,366,15.043083731054947,102.63475900385959,Moderate,#ffff00,บ้านใหม่ไชยพจน์|บุรีรัมย์,11425249.11,1694165.886
แคนดง,บุรีรัมย์,21.94,12.06,7.89,60.11,366,15.029120434179822,101.93004943825726,Moderate,#ffff00,แคนดง|บุรีรัมย์,11346801.2,1692556.394
